
 num     #instances         #bytes  class name
4836:             1             24  org.datanucleus.store.rdbms.sql.method.StringMatchesMethod
4837:             1             24  org.datanucleus.store.rdbms.sql.method.StringToLowerMethod
4838:             1             24  org.datanucleus.transaction.TransactionManager
4839:             1             24  org.datanucleus.util.Imports
4840:             1             24  org.json4s.NoTypeHints$
4841:             1             24  org.json4s.jackson.Json4sModule$
4842:             1             24  org.json4s.jackson.JsonMethods$
4843:             1             24  org.json4s.prefs.EmptyValueStrategy$
4844:             1             24  org.slf4j.helpers.SubstituteLoggerFactory
4845:             1             24  org.spark_project.guava.base.Joiner$1
4846:             1             24  org.spark_project.guava.base.Joiner$MapJoiner
4847:             1             24  org.spark_project.guava.cache.CacheBuilder$NullListener
4848:             1             24  org.spark_project.guava.cache.CacheBuilder$OneWeigher
4849:             1             24  org.spark_project.guava.cache.LocalCache$EntryFactory$1
4850:             1             24  org.spark_project.guava.cache.LocalCache$EntryFactory$2
4851:             1             24  org.spark_project.guava.cache.LocalCache$EntryFactory$3
4852:             1             24  org.spark_project.guava.cache.LocalCache$EntryFactory$4
4853:             1             24  org.spark_project.guava.cache.LocalCache$EntryFactory$5
4854:             1             24  org.spark_project.guava.cache.LocalCache$EntryFactory$6
4855:             1             24  org.spark_project.guava.cache.LocalCache$EntryFactory$7
4856:             1             24  org.spark_project.guava.cache.LocalCache$EntryFactory$8
4857:             1             24  org.spark_project.guava.cache.LocalCache$NullEntry
4858:             1             24  org.spark_project.guava.cache.LocalCache$Strength$1
4859:             1             24  org.spark_project.guava.cache.LocalCache$Strength$2
4860:             1             24  org.spark_project.guava.cache.LocalCache$Strength$3
4861:             1             24  org.spark_project.guava.collect.GenericMapMaker$NullListener
4862:             1             24  org.spark_project.guava.collect.Interners$WeakInterner$Dummy
4863:             1             24  org.spark_project.guava.collect.MapMakerInternalMap$EntryFactory$1
4864:             1             24  org.spark_project.guava.collect.MapMakerInternalMap$EntryFactory$2
4865:             1             24  org.spark_project.guava.collect.MapMakerInternalMap$EntryFactory$3
4866:             1             24  org.spark_project.guava.collect.MapMakerInternalMap$EntryFactory$4
4867:             1             24  org.spark_project.guava.collect.MapMakerInternalMap$EntryFactory$5
4868:             1             24  org.spark_project.guava.collect.MapMakerInternalMap$EntryFactory$6
4869:             1             24  org.spark_project.guava.collect.MapMakerInternalMap$EntryFactory$7
4870:             1             24  org.spark_project.guava.collect.MapMakerInternalMap$EntryFactory$8
4871:             1             24  org.spark_project.guava.collect.MapMakerInternalMap$Strength$1
4872:             1             24  org.spark_project.guava.collect.MapMakerInternalMap$Strength$2
4873:             1             24  org.spark_project.guava.collect.MapMakerInternalMap$Strength$3
4874:             1             24  org.spark_project.guava.hash.Hashing$ChecksumType$1
4875:             1             24  org.spark_project.guava.hash.Hashing$ChecksumType$2
4876:             1             24  org.spark_project.guava.util.concurrent.AtomicLongMap
4877:             1             24  org.spark_project.guava.util.concurrent.Striped$LazyStriped
4878:             1             24  org.spark_project.jetty.http.HttpGenerator$1
4879:             1             24  org.spark_project.jetty.server.AbstractConnector$Acceptor
4880:             1             24  org.spark_project.jetty.util.ConcurrentHashSet
4881:             1             24  org.spark_project.jetty.util.Uptime$DefaultImpl
4882:             1             24  scala.Console$
4883:             1             24  scala.PartialFunction$
4884:             1             24  scala.collection.IndexedSeq$
4885:             1             24  scala.collection.Traversable$
4886:             1             24  scala.collection.concurrent.INode$
4887:             1             24  scala.collection.convert.Wrappers$JPropertiesWrapper
4888:             1             24  scala.collection.immutable.HashMap$$anon$2
4889:             1             24  scala.collection.immutable.List$
4890:             1             24  scala.collection.immutable.MapLike$$anon$2
4891:             1             24  scala.collection.immutable.TreeSet
4892:             1             24  scala.collection.mutable.LinkedList
4893:             1             24  scala.collection.mutable.MutableList
4894:             1             24  scala.collection.mutable.Stack$
4895:             1             24  scala.collection.parallel.ExecutionContextTaskSupport
4896:             1             24  scala.collection.parallel.ForkJoinTaskSupport
4897:             1             24  scala.concurrent.ExecutionContext$Implicits$
4898:             1             24  scala.concurrent.impl.ExecutionContextImpl
4899:             1             24  scala.concurrent.impl.ExecutionContextImpl$DefaultThreadFactory
4900:             1             24  scala.math.Ordering$$anon$5
4901:             1             24  scala.reflect.ManifestFactory$$anon$10
4902:             1             24  scala.reflect.ManifestFactory$$anon$11
4903:             1             24  scala.reflect.ManifestFactory$$anon$12
4904:             1             24  scala.reflect.ManifestFactory$$anon$13
4905:             1             24  scala.reflect.ManifestFactory$$anon$14
4906:             1             24  scala.reflect.ManifestFactory$$anon$6
4907:             1             24  scala.reflect.ManifestFactory$$anon$7
4908:             1             24  scala.reflect.ManifestFactory$$anon$8
4909:             1             24  scala.reflect.ManifestFactory$$anon$9
4910:             1             24  scala.reflect.internal.Chars$
4911:             1             24  scala.reflect.internal.Depth$
4912:             1             24  scala.reflect.internal.Importers$StandardImporter$Cache
4913:             1             24  scala.reflect.internal.Internals$$anon$2
4914:             1             24  scala.reflect.internal.Kinds$TypeConKind$
4915:             1             24  scala.reflect.internal.Printers$ConsoleWriter$
4916:             1             24  scala.reflect.internal.TreeInfo$DynamicApplicationNamed$
4917:             1             24  scala.reflect.internal.Trees$ReferenceToBoxed$
4918:             1             24  scala.reflect.internal.Types$baseClassesCycleMonitor$
4919:             1             24  scala.reflect.internal.Types$unwrapToClass$
4920:             1             24  scala.reflect.internal.tpe.TypeMaps$abstractTypesToBounds$
4921:             1             24  scala.reflect.internal.tpe.TypeMaps$dropSingletonType$
4922:             1             24  scala.reflect.internal.tpe.TypeMaps$wildcardExtrapolation$
4923:             1             24  scala.reflect.internal.tpe.TypeMaps$wildcardToTypeVarMap$
4924:             1             24  scala.reflect.internal.transform.Transforms$$anonfun$4$$anon$1
4925:             1             24  scala.reflect.internal.util.Statistics$
4926:             1             24  scala.reflect.internal.util.ThreeValues$
4927:             1             24  scala.reflect.internal.util.TriState$
4928:             1             24  scala.reflect.internal.util.WeakHashSet$
4929:             1             24  scala.reflect.io.Directory
4930:             1             24  scala.reflect.io.NoAbstractFile$
4931:             1             24  scala.reflect.package$
4932:             1             24  scala.reflect.runtime.package$
4933:             1             24  scala.tools.nsc.CompilationUnits$CompilationUnit$synthetics$
4934:             1             24  scala.tools.nsc.Global$Run$SyncedCompilationBuffer
4935:             1             24  scala.tools.nsc.Global$overridingPairs$
4936:             1             24  scala.tools.nsc.Parsing$PerRunParsing
4937:             1             24  scala.tools.nsc.ast.Trees$resetPos$
4938:             1             24  scala.tools.nsc.backend.icode.GenICode$EmptyScope$
4939:             1             24  scala.tools.nsc.backend.icode.Opcodes$opcodes$SuperCall
4940:             1             24  scala.tools.nsc.backend.jvm.BCodeAsmCommon$delambdafyInline$
4941:             1             24  scala.tools.nsc.backend.jvm.CoreBTypesProxy
4942:             1             24  scala.tools.nsc.backend.jvm.opt.ClosureOptimizer
4943:             1             24  scala.tools.nsc.backend.jvm.opt.InlineInfoAttribute$
4944:             1             24  scala.tools.nsc.backend.jvm.opt.Inliner
4945:             1             24  scala.tools.nsc.backend.opt.ClosureElimination$$anon$1
4946:             1             24  scala.tools.nsc.interactive.Pickler$$anon$5
4947:             1             24  scala.tools.nsc.interpreter.Completion$Candidates
4948:             1             24  scala.tools.nsc.interpreter.ILoop$$anonfun$process$1
4949:             1             24  scala.tools.nsc.interpreter.ILoop$$anonfun$scala$tools$nsc$interpreter$ILoop$$mkReader$1$1
4950:             1             24  scala.tools.nsc.interpreter.IMain$$anon$2
4951:             1             24  scala.tools.nsc.interpreter.IMain$$anon$3
4952:             1             24  scala.tools.nsc.interpreter.IMain$exprTyper$
4953:             1             24  scala.tools.nsc.interpreter.IMain$replOutput$
4954:             1             24  scala.tools.nsc.interpreter.PresentationCompilerCompleter$Request
4955:             1             24  scala.tools.nsc.interpreter.jline.JLineConsoleReader$$anon$2
4956:             1             24  scala.tools.nsc.settings.ClassPathRepresentationType$
4957:             1             24  scala.tools.nsc.settings.MutableSettings$EnableSettings$$anonfun$disabling$1
4958:             1             24  scala.tools.nsc.settings.MutableSettings$EnableSettings$$anonfun$enabling$1
4959:             1             24  scala.tools.nsc.settings.MutableSettings$OutputDirs
4960:             1             24  scala.tools.nsc.settings.ScalaSettings$MacroExpand$
4961:             1             24  scala.tools.nsc.symtab.SymbolLoaders$moduleClassLoader$
4962:             1             24  scala.tools.nsc.typechecker.Implicits$HasMember$
4963:             1             24  scala.tools.nsc.typechecker.Implicits$HasMethodMatching$
4964:             1             24  scala.tools.nsc.typechecker.Implicits$ImplicitNotFoundMsg$
4965:             1             24  scala.tools.nsc.typechecker.TypeDiagnostics$DealiasedType$
